record_label,artist,song_title,release_year,page_views,raw_lyrics,sentiment_category,confidence_score
SM Entertainment,Red Velvet,Bad Boy,Unknown,197023,"Ooh
Mm-mm, ooh-ooh
Mm-mm, mm-mm (Hey)

Who that, who that, who that boy? (Woo)
수많은 사람 속 눈에 띈 (Uh-huh)
무심한 그 표정, I like that
내 호기심을 자극하지 (Uh-huh, uh-huh)
Oh, 시크한 스타일은 덤
입은 옷은 신경 쓴 듯 안 쓴 듯 (안 쓴 듯)
관심 없는 말투, I like that
외면해 봐도 끌려 (Ooh)

달라
도도한 날 웃게 하잖아 (Oh, right)
알잖아 요즘 내가 hot
날 보는 시선 너도 느껴봐 (Ooh, oh)

홀린 듯 날 따라와, 모두 환호해
너도 곧, ooh, ooh (Ooh-eh-oh-eh-oh)
아닌 척해도 넌, ooh, ooh (Ooh-eh-oh-eh-oh)
한 번 내기를 해볼까
너무 쉽겐 오지 마, 재미없잖아
거기서, ooh, ooh (Ooh-eh-oh-eh-oh)
밀고 당겨볼까, ooh, ooh (Ooh-eh-oh-eh-oh)
시작할게 bad boy down

Ooh-woah-oh, oh-oh-oh
Ooh-woah-oh, oh-oh-oh
지금부터 bad boy down
Ooh-woah-oh, oh-oh-oh
Ooh-woah-oh, ooh-woah-oh, oh (Oh, woah)

잠깐 이리 와봐, 너에게만 할 말이 있어
가까이 좀 와, 고갤 숙여 키를 낮춰봐 (Ooh)
다른 건 신경 쓰지 마
내 목소리에 집중해
상황은 좀 달라져 (Woo)
주위를 맴도는 내가 궁금해
*너도 알게 될 거야* (뭘까?), *알 거야* (말해)
*이미 늦어버렸단 걸* (맞아)

맞아
사실 꽤나 자신 있어 난 (Right)
지는 게임 하진 않아, ha, ah, ah
벌써 반쯤은 넘어왔잖아 (Fine)

홀린 듯 날 따라와 (날 따라와), 모두 환호해 (모두 환호해)
너도 곧, ooh, ooh (Ooh-eh-oh-eh-oh)
아닌 척해도 넌, ooh, ooh (Ooh-eh-oh-eh-oh)
한 번 내기를 해볼까
너무 쉽겐 오지 마, 재미없잖아
거기서, ooh, ooh (Ooh-eh-oh-eh-oh)
밀고 당겨볼까, ooh, ooh (Ooh-eh-oh-eh-oh)
시작할게 bad boy down (Bad boy down)

혼란스런 맘이겠지
상상조차 못할 거야
헤어나려 노력해도
어떤 작은 틈도 없어
정답은 정해져 있어
자연스럽게 넌 따라와 (넌 따라와)
난 널 선택해
*난 널 선택했어 이미*

홀린 듯 날 따라와 (Woo), 모두 환호해 (Oh-oh, oh-oh-oh)
말했지, ooh, ooh (Ooh-eh-oh-eh-oh)
결관 항상 같아, ooh, ooh (Ooh-eh-oh-eh-oh)
거봐? 내가 또 이겼어 (Ooh, ooh, ooh-ooh-ooh)
너무 쉽겐 오지 마, 재미없잖아 (쉽겐 오지 마)
이제 넌, ooh, ooh (Ooh-eh-oh-eh-oh)
벗어날 수 없어, ooh, ooh (Ooh-eh-oh-eh-oh)
내겐 쉽지 bad boy down",Very Negative,0.73
SM Entertainment,Red Velvet,Psycho,Unknown,162392,"Ooh, ooh
Hey, yeah (Mm)
Yeah
Psycho

널 어쩌면 좋을까?
이런 맘은 또 첨이라
Up and down이 좀 심해, 조절이 자꾸 잘 안돼
하나 확실한 건, I don't play the game
우리 진짜 별나대
그냥 내가 너무 좋아해
넌 그걸 너무 잘 알고, 날 쥐락펴락해
나도 마찬가지인걸 (Oh, oh)

우린 참 별나고 이상한 사이야
서로를 부서지게 (
부서지게
)
그리곤 또 껴안아
(
그리곤 또 껴안아
)

You got me feeling like a psycho, psycho
우릴 보고 말해 자꾸, 자꾸
다시 안 볼 듯 싸우다가도, 붙어 다니니 말야
이해가 안 간대, 웃기지도 않대
맞아, psycho (Psycho), psycho (Psycho)
서로 좋아 죽는 바보 (바보), 바보 (바보)
너 없인 어지럽고 슬퍼져, 기운도 막 없어요
둘이 잘 만났대, hey, now, we'll be okay (Woo)

Hey, trouble, 경고 따윈 없이 오는 너
I'm original visual, 우린 원래 이랬어, yeah
두렵지는 않아 (흥미로울 뿐), it's hot, let me just hop
어떻게 널 다룰까? Ooh, ooh, ooh
어쩔 줄을 몰라 너를 달래고
매섭게 발로 차도
가끔 내게 미소 짓는 널 (Ha, ha)
어떻게 놓겠어? Oh (Ooh, ooh)

우린 아름답고 참 슬픈 사이야
서로를 빛나게 해 (Tell me now)
마치 달과 강처럼
(그리곤 또 껴안아, yeah)

You got me feeling like a psycho, psycho
우릴 보고 말해 자꾸, 자꾸
다시 안 볼 듯 싸우다가도, 붙어 다니니 말야
이해가 안 간대, 웃기지도 않대
맞아, psycho, psycho (맞아, psycho, psycho)
서로 좋아 죽는 바보, 바보 (바보, 바보)
너 없인 어지럽고 슬퍼져, 기운도 막 없어요
둘이 잘 만났대, hey, now, we'll be okay

Don't look back, 그렇게
우리답게 가보자
난 온몸으로 널 느끼고 있어
Everything will be okay, ooh

(You got me feeling like a psycho) Like a psycho, psycho
우릴 보고 말해 자꾸, 자꾸 (보고 말해 자꾸)
다시 안 볼 듯 싸우다가도 (Ooh), 붙어 다니니 말야
둘이 잘 만났대, hey, now, we'll be okay

Hey, now, we'll be okay (We'll be okay), hey, now, we'll be okay (We'll be okay)
Hey, now, we'll be okay (We'll be okay), hey, now, we'll be okay (Hey)
It's alright (It's alright; Oh)
It's alright (Ooh, oh)
Hey, now, we'll be okay (Ayy), hey, now, we'll be okay (Okay, yeah)
Hey, now, we'll be okay (Ayy), hey, now, we'll be okay (Okay)
It's alright (Oh, woah, oh)
It's alright (우린 좀 이상해)

Psycho",Very Negative,0.6511
SM Entertainment,Red Velvet,러시안 룰렛 (Russian Roulette),Unknown,127995,"La, la, la, la, la-la, la, la
La-a-a-a, la, la, la, ah-ah-ah-ah
La, la, la, la, la-la, la, la
La-a-a-a, la, la, la

날카로운 secret 둘러싼 얘긴 베일 속에
점점 더 깊은 h-h-hush, 맘을 겨눠 이제
여긴 온통 어두운 밤하늘색
그림자조차 길을 잃게 해

Oh, 넌 항상 love is game, 쉽게 즐기는
가벼움일 뿐이라고
뭐 이렇게 못된 얘기로 자꾸
피해 가려고만 하니 왜?

커지는 heart b-b-beat 빨라지는데
너답지 않게 heart b-b-b-beat 거려 나를 볼 때
마지막 남은 순간까지 점점 다가오지 crazy
아찔하게 겨눈 Russian roulette (Ah, ah, ah-yeah)

La, la, la, la, la-la, la, la (넌 이미)
La-a-a-a, la, la, heart b-b-beat-beat
마지막 남은 순간까지 내게 맡기게 될 거야 넌
달콤한 너의 Russian roulette

반짝인 secret 더 이상 외면하진 못해
버튼은 내가 p-p-push, 받아들여 이제
네 맘 온통 내 모습 채워지게
꿈 꿀 때조차 나를 찾게 돼

Oh, 아직 넌 love is game, 내게 말해도
흔들려 네 목소리도
장난스레 스친 눈빛 너머로
어쩔 줄 모르는 네 모습

커지는 heart b-b-beat 빨라지는데
너답지 않게 heart b-b-b-beat 거려 나를 볼 때
마지막 남은 순간까지 점점 다가오지 crazy
아찔하게 겨눈 Russian roulette (Ah, ah, ah-yeah)

La, la, la, la, la-la, la, la (넌 이미)
La-a-a-a, la, la, heart b-b-beat-beat
마지막 남은 순간까지 내게 맡기게 될 거야 넌
달콤한 너의 Russian roulette

이토록 깊은 꿈이 넌
처음일 걸
내 맘이, 이 밤이
아른거리는 game you can't control

커지는 heart b-b-beat 빨라지는데
터질 듯한 heart b-b-b-beat key는 내가 쥘게
마지막 남은 순간까지 점점 다가오지 crazy
아찔하게 겨눈 Russian roulette (Ah, ah, ah-yeah)

La, la, la, la, la-la, la, la (넌 이미)
La-a-a-a, la, la, heart b-b-beat-beat
마침내 빼낼 수도 없게 박혀, 네 심장 더 깊은 곳
달콤한 너의 Russian roulette

커지는 heart b-b-beat 빨라지는데
La, la, la, la, la-la, la, la
La-a-a-a, la, la, la, ah-ah-ah-ah
커지는 heart b-b-beat 빨라지는데 (La, la, la, la, la-la, la, la)
La-a-a-a, la, la, ah-ah-ah-ah
Heart b-b-beat-beat",Very Positive,0.3952
SM Entertainment,Red Velvet,RBB (Really Bad Boy) [English Version],Unknown,100360,"Hey, no (Alright, alright)
Bad boy, bad boy (Yeah, yeah, oh-ooh)
Alright, one, two, five, uh

Kickin' it with my girls, let's party (Ha)
Sipping on milk and chocolate sundaes (Hey)
Having such a good-ass time, now all I need is that one guy
One, one, one, one
One-one-one-one-one-one-one-one

Ah, ah, ah (Alright, hey)
All the girls say, all the girls say
All the girls say, all the girls say
Ah, ah, ah (Ooh, yeah, yeah, yeah)
All the girls say, all the girls say
All the girls say, all the girls say (Oh, oh my God)

(Hey, oh my God)
Oh my God, he's a really bad boy
He's a really bad boy
He's a really bad boy
Hey, oh my God (Oh my God)
He's a really bad boy
He's a really, really, really, really
Really bad boy (Hey, yeah, yeah, yeah)

You're so bad, boy (Ah, ah, ah)
You're so bad, boy (Ah, ah, ah)
You're so bad, bad, bad, bad (Hey, yeah, yeah)
Bad, bad, bad, bad boy (Hey, yeah, yeah)

Bang, bang, pow, he's a really bad boy
How he plays with hearts instead of playing with his toys
And I don't really care 'cause I'm really in love (Boy)
Mine, mine, mine, mine

Ah, ah, ah (Alright, hey)
All the girls say, all the girls say
All the girls say, all the girls say
Ah, ah, ah (No)
All the girls say, all the girls say
All the girls say, all the girls say (Oh, oh my God)

(Hey, oh my God)
Oh my God, he's a really bad boy (Oh my God, oh my God)
He's a really bad boy
He's a really bad boy (Oh my God)
*Hey, oh my God* (Oh my God)
He's a really bad boy
He's a really, really, really, really
Really bad boy (Oh)

You're so bad, boy (Ah, ah, ah)
You're so bad, boy (Ah, ah, ah)
You're so bad, bad, bad, bad (Hey, yeah, yeah)
Bad, bad, bad, bad boy (Hey, yeah, yeah)

I know that I need someone to, uh
Look after me and all I do
But no one else makes me smile the way you do
You're a bad boy, and you're bad for me
You're a bad boy, and you're bad for me
And I know that I need someone to
(You're a bad boy, and you're bad for me)
(You're a bad boy, and you're bad for me)
Look after me and all I do
(You're a bad boy, and you're bad for me)
(You're a bad boy, and you're bad for me)
But no one else makes me smile the way you do
(*You're a bad boy, and you're bad for me*)
(*You're a bad boy, and you're bad for me*)
Woah, woah
(*You're a bad boy, and you're bad for me*)
*You're a bad boy, and you're bad for me*

Oh my God, he's a really bad boy
He's a really, really, really, really
Really bad boy

Oh my God, he's a really bad boy (Ah, ah, ah)
He's a really bad boy (Ah, ah, ah)
He's a really bad boy, uh
Oh my God, he's a really bad boy (Hey yeah, yeah)
He's a really bad boy (Hey yeah, yeah)
He's a really bad boy, uh

Oh my God, he's a really bad boy
He's a really bad boy
He's a really bad boy (He's a really bad boy)
Oh my God, he's a really bad boy (He's a really bad boy)
He's a really, really, really, really
Really bad boy (Woah)

Mmm",Very Positive,0.4425
SM Entertainment,Red Velvet,피카부 (Peek-A-Boo),Unknown,97248,"Mm, yeah
Yeah

Oh, gosh, 난리야 (Oh, gosh)
맞아, 난 좀 기분파
헤 금방 또 사랑에 빠져 (헤 금방 또 사랑에 빠져)
Yeah, yeah, yeah, yeah
새 것만 좋아해요
반짝거리죠
다들 그렇잖아요, 맞죠?

Peek-a-boo, 설렐 때만
사랑이니까? (La, la, la, la, la)
내 친구 모두 소리쳐
""넌 정말 문제야"" (I'm fine, fine, fine, fine, fine, fine)

Peek-peek-a-peek-a-boo (Ow)
Peek-peek-a-peek-a-boo
흥-흥이 난 여우
그-그런 나라구
Peek-peek-a-peek-a-boo

I said, ""One, two, three, play the game again""
버튼을 눌러보자 쿵푸만큼 빨리
중간에 내 맘 변해도 놀라지 말기
혹시 끌리지 않니? 그럼 excuse me
자, 전화해요 밤새
또 놀러 가요 함께
Restart a game
돌진해, 롤링해, 블랑카 (Ha-ha-ha-ha-ha)

오늘 저녁도 (Let's go)
놀이터는 붐비고
지루해질 틈조차 없죠
Yeah, yeah, yeah
빙글빙글 돌아요 (Oh-oh-oh)
다들 똑같죠
Oh, 마침내 마주친 눈빛

Peek-a-boo, 새로워요
사랑인가요? (La, la, la, la, la)
내 친구 모두 소리쳐, ""넌"" (모두 소리쳐, ""넌"")
""정말 문제야"" (I'm fine, fine, fine, fine, fine, fine)
*My boo, boo, boo, peek-a-boo, boo, boo, boo*

Peek-peek-a-peek-a-boo
Peek-peek-a-peek-a-boo
Peek-peek-a-peek-a-boo
술래는 너로 정해졌어
재밌을 거야, 끼워줄게
(Peek-peek-a-peek-a-boo)
저 달이 정글짐에 걸릴
시간까지 노는 거야 (
Yeah
)
Peek-peek-a-peek-a-boo
[Bridge: Wendy, 
Seulgi
]
Peek-a-boo, 이상해
어라 넌 좀 달라
이런 게임 멈추고
너를 다시 보게 돼
무섭지 않아, 난
새로운 얘기가
펼쳐질 거라는 걸
방금 느꼈으니까 (Yeah, yeah, yeah, yeah, yeah, yeah)

Peek-peek-a-peek-a-boo (Yeah, yeah, yeah, yeah)
Peek-peek-a-peek-a-boo (La, la, la, la, la)
흥-흥이 난 여우
그-그런 나라구 (La, la, peek-a-boo)
Peek-peek-a-peek-a-boo (No, no, no)
술래는 너로 정해졌어
재밌을 거야, 끼워줄게 (Yeah, yeah, yeah)
(Peek-peek-a-peek-a-boo)
저 달이 정글짐에 걸릴
시간까지 노는 거야 (Na-na-na-na, ooh)
(Peek-peek-a-peek-a-boo)
술래는 너로 정해졌어 (A peek-a-boo, boo, boo)
재밌을 거야, 네가 좋아 (A peek-a-boo, boo, boo)
(Peek-peek-a-peek-a-boo)
저 달이 정글짐에 걸릴 (A peek-a-boo, boo, boo)
시간이지만 더 놀자 (Yeah, yeah)
Peek-peek-a-peek-a-boo

Peek-a-boo
Peek-a-boo
Peek-a-boo",Very Positive,0.6815
SM Entertainment,Red Velvet,Dumb Dumb,Unknown,79798,"Dumb-dumb-dumb-dumb-dumb-dumb
Dumb-dumb-dumb-dumb-dumb-dumb
Dumb-dumb-dumb-dumb-dumb-dumb
Dumb-dumb-dumb-dumb-dumb-dumb
Dumb-dumb-dumb-dumb-dumb-dumb
Dumb-dumb-dumb-dumb-dumb-dumb
Dumb-dumb-dumb-dumb-dumb-dumb
Dumb-dumb-dumb-dumb-dumb-dumb

너 땜에 하루 종일 고민하지만
널 어떡해야 좋을지 잘 모르겠어 난, oh
Baby, baby, baby, baby, baby, you
Play me, play me, play me, play me, play me
그-그-그, 그 눈빛은 날 아찔하고 헷갈리게 해
내 이성적인 감각들을 흩어지게 해, oh
Baby, baby, baby, baby, baby, you
Crazy, crazy, crazy, crazy, crazy (Crazy, yeah)

마네킹 인형처럼
하나부터 열까지 다 어색하지 (Ha-ha-ha)
평소같이 하면 되는데
또 너만 보면 시작되는 바보 같은 춤

눈, 코, 입, 표정도
팔, 다리, 걸음도
내 말을 듣지 않죠
Dumb-dumb-dumb-dumb-dumb-dumb-dumb-dumb
심장의 떨림도
날뛰는 기분도
맘대로 되질 않죠
Dumb-dumb-dumb-dumb-dumb-dumb-dumb-dumb

Dumb-dumb-dumb
Dumb-dumb, dumb-dumb-dumb-dumb
Dumb-dumb-dumb-dumb
Dumb-dumb-dumb-dumb-dumb-dumb-dumb-dumb-dumb
Dumb-dumb-dumb
Dumb-dumb-dumb-dumb-dumb-dumb
Dumb-dumb-dumb-dumb
Dumb-dumb-dumb-dumb-dumb-dumb-dumb-dumb-dumb

낭만적인 영화를 난 꿈꿔왔지만
네 사랑은 내 손에 늘 땀을 쥐게 해, oh
Baby, baby, baby, baby, baby
You make me crazy, crazy, crazy, crazy, hey

마네킹 인형처럼
하나부터 열까지 다 어색하지 (Ha-ha-ha)
평소같이 하면 되는데
또 너만 보면 시작되는 바보 같은 춤 (No)

Dumb-dumb-dumb-dumb-dumb-dumb
Dumb-dumb-dumb-dumb-dumb-dumb (Ooh-ooh)
Dumb-dumb-dumb-dumb-dumb-dumb
Dumb-dumb-dumb-dumb-dumb-dumb (Na-ah, ah, ah, ah)
Dumb-dumb-dumb-dumb-dumb-dumb
Dumb-dumb-dumb-dumb-dumb-dumb
Dumb-dumb-dumb-dumb-dumb-dumb
Dumb-dumb-dumb-dumb-dumb-dumb

You need to ""Beat It,"" that boy Michael Jackson ""Bad""
난 너의 ""Billie Jean""이 아냐, don't you ""Leave Me Alone""
하지만 애매한 반응 난 원해 ""Black or White""
포기 못해 나의 ""Man in the Mirror""
""Why You Wanna Trip on Me,"" 넌 너무 짓궂지
Boy, you make me ""Scream,"" 너에게 왜 이러지
하긴 너의 ""Love,"" 정말 ""Never Felt So Good""
그건 아마 짜릿하다 못해 watching the ""Thriller""
 (
Hey
)

난 너에게서 헤어날 수 없나 봐
미워도 싫지가 않잖아
저 언니처럼 되고 싶은데
넌 자꾸 나를 귀엽다고 하는 걸까 왜? No

남동생 로봇처럼
하나부터 열까지 다 어색하지 (Ha-ha-ha)
어떡하지? 고장났나 봐 (—하지? 났나 봐)
숨을 쉬는 방법도 다 까먹었어 나

눈, 코, 입, 표정도 (Oh no)
팔, 다리, 걸음도 (걸음도)
내 말을 듣지 않죠
*Dumb-dumb-dumb-dumb-dumb-dumb-dumb-dumb*
심장의 떨림도
날뛰는 기분도
맘대로 되질 않죠
*Dumb-dumb-dumb-dumb-dumb-dumb* (Dumb, dumb, dumb, oh)

Dumb-dumb-dumb-dumb, dumb-dumb-dumb (Baby, dumb, yeah)
Dumb-dumb, dumb-dumb-dumb-dumb, dumb-dumb
Dumb-dumb-dumb-dumb-dumb-dumb
Dumb-dumb-dumb-dumb-dumb-dumb
Dumb-dumb-dumb-dumb-dumb-dumb
Dumb-dumb-dumb-dumb-dumb-dumb (I must be)
Dumb-dumb-dumb-dumb-dumb-dumb
Dumb-dumb-dumb-dumb-dumb-dumb (Oh, oh, oh, oh, oh)",Neutral,0.5734
SM Entertainment,Red Velvet,빨간 맛 (Red Flavor),Unknown,73343,"(Red-ed-ed-ed)

빠-빠-빨간 맛, 궁금해, honey
깨물면 점점 녹아든 strawberry 그 맛
Corner candy shop 찾아봐, baby
내가 제일 좋아하는 건 여름 그 맛

야자나무 그늘 아래 졸고 싶고
뜨거운 여름밤의 바람은 불고
너무 쉽게 사랑 빠져버릴 nineteen
우린 제법 어울리고 또 멋져

좋아
첫눈에 반해버린 (Ah)
네가 자꾸만 생각나
내 방식대로 갈래

빠-빠-빨간 맛, 궁금해, honey
깨물면 점점 녹아든 strawberry 그 맛
Corner candy shop 찾아봐, baby
내가 제일 좋아하는 건 여름 그 맛, yeah

Red-red-red flavor
Red, red-red-red flavor
Red-red-red flavor
Red, red-red-red flav

일곱 개의 무지갯빛 문을 열어
너의 세상은 짜릿해 멋있어 (Mm)
태양보다 빨간 네 사랑의 색깔
내가 가질래, 내 멋대로 할래

날 봐 (봐)
넌 뭘 생각하는데? (Ah)
오늘 뭘 할 수 있을까?
내 맘대로 상상해

빠-빠-빨간 맛, 궁금해, honey (Honey, yeah)
깨물면 점점 녹아든 strawberry 그 맛 (점점 녹아든 strawberry 그 맛)
Corner candy shop 찾아봐, baby (Yeah-eh-eh, yeah)
내가 제일 좋아하는 건 여름 그 맛, yeah

복숭아 juice, sweet and sour mix mood
네게 주고픈 칵테일을 brew (Red)
귓속이 쨍 코가 맹
상상 그 이상 기분 up and bang (Red)
Bet you wanna, bet you wanna dance like this
외쳐보자 좋아해요 솔직히
긴장해 땀이 뚝뚝 귀엽지?
사랑에 빠져 그을려 우린 red, red, ah

말 안 해도 알아주면 안돼?
내 맘은 더 커져 가는데
다 흘려버린 아이스크림같이
이러다 녹을지 몰라

그러니 말해 (그래, 그래, 말해)
그러니 말해 (그래, 그래, 말해)
너의 색깔로
날 물들여줘, 더 진하게, 강렬하게 (*Yeah, yeah*)

빠-빠-빨간 맛, 궁금해, honey (Honey)
깨물면 점점 녹아든 strawberry 그 맛 (Berry 그 맛)
Corner candy shop 찾아봐, baby
내가 제일 좋아하는 건 여름 그 맛 (-일 좋아하는 건 여름 그 맛)

내가 제일 좋아하는 건 여름의
너",Very Positive,0.707
SM Entertainment,Red Velvet,Cosmic,Unknown,57896,"Moonshine

외딴 별 그 funny story (It's electric)
그 소란스런 landing, 너를 만난 별난 사건
첫 번째 별은 차가워 (Yeah), 몇 번째 은하를 건너 (Uh)
멋대로 불시착한
그대란 낯선 이방인을 버려둘까?
솔직히 너무 신경 쓰여 재미 삼아 놀려줄까?

Hey, what did you do to my mind? 네가 궁금해져 (네가 궁금해져)
밤새 질문할 수도 있어 (When the stars align)
오늘 밤이 맑다면 내일 떠나겠단 너 (Out of space)
I got a plan, just you and I

조금 더 머무르면 어때?
나의 별이 조금 외롭대
아껴둔 노래를 들려줄게
Love is cosmic
I'm riding on your rhythm
Through the solar system, come with me (Ayy, yeah)
우린 이 밤을 건너 둘이
Cosmic love, woah-oh

Riding your rhythm
Through the solar system
널 더 알고 싶어
Cosmic love, woah-oh

이런 감정 처음이라
곰곰이 생각해 봐도 물음표야 (낯선 이 소동도, ah)
너에게도 내가 낯설지 외계인 보듯 보던 걸
상처받을 수도 있어

내 별의 시간은 천천히 흘러가 (천천히 흘러가)
넌 서두르지 않아도 돼, yeah (When the stars align)
어쩜 우린 주인 없는 꿈을 찾는 여행자
 (Out of space)
헤매이던 작은 유성

조금 더 머무르면 어때?
나의 별이 조금 외롭대
아껴둔 노래를 들려줄게
Love is cosmic
I'm riding on your rhythm
Through the solar system, come with me (Ayy, yeah)
우린 이 밤을 건너 둘이
Cosmic love, woah-oh

너는 성큼 다가와
그을린 손 내밀며, oh
함께 떠나자 해
보지 못한 것들 찾자 해

I just can't say goodnight
Oh, woah-oh
I can never say goodnight
'Cause your love is cosmic
I'm riding on your rhythm
Through the solar system, come with me (Ayy, yeah)
우린 이 밤을 건너 둘이
Cosmic love, woah-oh (Love, woah-oh)

오늘 밤 떠나
숨겨진 별 찾아 (Oh)
이름 붙일 거야
Cosmic love, woah-oh
Riding your rhythm (이 밤을 타고)
Through the solar system (Oh)
널 더 알고 싶어
Cosmic love, oh yeah",Very Positive,0.5203
SM Entertainment,Red Velvet,Chill Kill,Unknown,49765,"Ooh, woah (Moonshine)
Ooh-oh, yeah

어디서 왔니 홀연히
고요했던 세상의 crash
Chill kill의 등장 마치 thunder
그 짜릿함에 미쳤어
달콤해진 오류 불완전의 찬미
뭐가 겁났겠어? Always and forever
너무 쉬운 넌 내 거라
맘대로 껴안고 멋대로 보냈어 (Ooh)

다시 네가 보고 싶어
죽도록 후회하잖아
Yeah, don't care if it hu-hu-hurts, 네게 어울리는 perfect soul
다시 널 붙잡을 수 있을까?

(Hey) Don't think about tomorrow
(Yoo-hoo) 넌 여전히 반짝여
변할 거야 이제서야
눈물이 흘러 얼음을 녹여
What a chill kill, I know you will
Bring me lightning like a winner
여기서 널 기다려 happy ending으로
What a chill kill

긴 밤 등대를 켜
네가 길 잃지 않게 (I'm here)
혹독한 밤이라
온 세상은 숨죽여
날 잘못 길들여, 나 밖에 몰랐지
왜 그리 잘했니? 내가 자격 있니 (Oh, yeah, together)
넌 자꾸 멀리멀리 도망치며, 미워한다고 외쳐
그 말의 끝에 망설였잖아, 눈을 맞춰줬잖아 (Don't run away)

거칠고 서툰 nights were young
차갑던 밤을 데우자
Yeah, 봐 봐 많이 달라졌지, 내가 제법 변했지
널 한 번 더 안을 수 있을까?

(Hey) Don't think about tomorrow
(Yoo-hoo) 넌 여전히 반짝여
변할 거야 이제서야
눈물이 흘러 얼음을 녹여
What a chill kill, I know you will
Bring me lightning like a winner
여기서 널 기다려 happy ending으로
What a chill kill

Say, say, say
Now, are you ready, ready? (You ready?)
Say, say, say
Now, are you ready? (Uh, yeah)

너 때문에
울지 않아, ah, ah, ah
너 때문에
웃을 수밖에 없던 거야 (Up in the sky)
Yeah, it's love
오렌지빛 해는 거의 저물어
너의 온기만 필요해
Until the end ('Til the end of time, yеah, yeah)
End of time

(Hey) Don't think about tomorrow
(Yoo-hoo) 넌 끝없이 반짝여 (Oh, yеah-yeah)
변할 거야 이제서야
눈물이 흘러 그 얼음을 녹여 (그 얼음을 녹여)
Don't think about tomorrow (Oh, yeah)
Forget about your sorrow
변할 거야 너는 날 못 떠나
눈물이 흘러 그 얼음을 녹여 (그 얼음을 녹여)

Don't think about tomorrow (What a chill kill, I know you will)
넌 끝없이 반짝여 (Bring me lightning like a winner; 할 거야)
변할 거야 난 이제야",Very Negative,0.5263
SM Entertainment,Red Velvet,Feel My Rhythm,Unknown,46625,"Ooh-woah-ah, ah-ah
Ah-ah-ah, yeah
Oh-woah, oh-woah, oh-oh-woah
Red Velvet

무도회를 뒤집어 (뒤집어)
작은 소란을 또 일으켜
This is gonna be a crazy night
(To-na-na-na-na-na-night)
등장부터 인사까지 파격적이게
우리 살짝 놀아볼까? 솔직하게, babe, babe
지금부터 시작해 볼게
시작해 볼게, feel my vibe and sway

꽃가루를 날려
폭죽을 더 크게 터트려
우릴 오만과 편견에 가두지 마
자유로워 지금

Feel my rhythm, come with me
상상해 봐 뭐든지
노래를 따라서 저 달빛에 춤을 춰
바로 지금 (Play my rhythm)
Follow, follow my heartbeat
해가 떠올 때까지
Feel my rhythm, 멈추지 말아 줘
이 순간을 놓지 마, baby

차는 old and classic (*Just ride*)
이제 조금 낯선 다른 차원까지 (*Get loud*)
상상할 수 없던 곳 시간 속 예고 없이 등장해
이 밤은 멋지고, 우린 fun and wild and brave
시선을 끄는 네 motion, g-give me a new direction
끝없는 black hole처럼, 빠져드는 sweet emotion
너를 태운 채 (Sway) 어디로든 떠날래? (Way)
온 세상 모든 경계를, 다 휘저을래 (Oh, yeah)

꽃가루를 날려 (흩날려)
Champagne을 더 크게 터트려 (마음껏)
더는 어제와 내일에 가두지 마
자유로워 지금

Feel my rhythm, come with me
상상해 봐 뭐든지
노래를 따라서 저 달빛에 춤을 춰
바로 지금 (Play my rhythm)
Follow, follow my heartbeat
해가 떠올 때까지
Feel my rhythm, 멈추지 말아 줘
이 순간을 놓지 마, baby

Ah-ah-ah-ah (Oh-oh-oh-oh)
온 세상이 멈추는 순간
What a, what a feeling, 어서 내 손을 잡아 (*Alright*)
본 적 없던 film, 빠져드는 you and I (*You and I*)
Next time, 시계를 돌려, 어디로 가볼까?
Come on, 또다시 시작해
You and I, uh-uh
Woah-woah-woah-woah, ooh

Feel my rhythm, come with me (
Oh, yeah, yeah, yeah
)
상상해 봐 뭐든지 (
Ah-ah-ah
)
노래를 따라서 저 달빛에 춤을 춰
바로 지금 (Play my rhythm)
Follow, follow my heartbeat
해가 떠올 때까지 (해가 떠올 때까지)
Feel my rhythm, 끝나지 않는 꿈
이 순간을 놓지 마, baby",Very Positive,0.7529
